account_id,loan_id,month,installment,defaulter,balance,is_balance_lower_than_installment
960,5151,1999-10,3151,0,78486.1,0
960,5151,1999-11,3151,0,78486.1,0
960,5151,1999-12,3151,0,78486.1,0
960,5151,2000-01,3151,0,78486.1,0
960,5151,2000-02,3151,0,78486.1,0
960,5151,2000-03,3151,0,78486.1,0
960,5151,2000-04,3151,0,78486.1,0
960,5151,2000-05,3151,0,78486.1,0
1256,5212,1995-06,1974,0,27142.4,0
1256,5212,1995-07,1974,0,25542.5,0
1256,5212,1995-08,1974,0,29322.7,0
1256,5212,1995-09,1974,0,32216.1,0
1256,5212,1995-10,1974,0,25980.9,0
1256,5212,1995-11,1974,0,31780.8,0
1256,5212,1995-12,1974,0,34065.6,0
1256,5212,1996-01,1974,0,17450.1,0
1256,5212,1996-02,1974,0,21600.3,0
1256,5212,1996-03,1974,0,23871.7,0
1256,5212,1996-04,1974,0,25568.6,0
1256,5212,1996-05,1974,0,27445.6,0
1256,5212,1996-06,1974,0,30565.3,0
1256,5212,1996-07,1974,0,28659.1,0
1256,5212,1996-08,1974,0,24892.5,0
1256,5212,1996-09,1974,0,31976.2,0
1256,5212,1996-10,1974,0,30668.1,0
1256,5212,1996-11,1974,0,31570.2,0
1256,5212,1996-12,1974,0,29053.6,0
1256,5212,1997-01,1974,0,18027.0,0
1256,5212,1997-02,1974,0,24785.2,0
1256,5212,1997-03,1974,0,25109.9,0
1256,5212,1997-04,1974,0,23088.3,0
1256,5212,1997-05,1974,0,24579.6,0
1256,5212,1997-06,1974,0,39034.8,0
1256,5212,1997-07,1974,0,25300.4,0
1256,5212,1997-08,1974,0,22653.3,0
1256,5212,1997-09,1974,0,27499.1,0
1256,5212,1997-10,1974,0,34291.3,0
1256,5212,1997-11,1974,0,23000.5,0
1256,5212,1997-12,1974,0,36314.0,0
1256,5212,1998-01,1974,0,18623.5,0
1256,5212,1998-02,1974,0,25378.0,0
1256,5212,1998-03,1974,0,32160.7,0
1256,5212,1998-04,1974,0,24526.1,0
1256,5212,1998-05,1974,0,31310.0,0
854,5138,1995-06,1817,0,26875.2,0
854,5138,1995-07,1817,0,26835.6,0
854,5138,1995-08,1817,0,21585.1,0
854,5138,1995-09,1817,0,17608.5,0
854,5138,1995-10,1817,0,17829.7,0
854,5138,1995-11,1817,0,17750.5,0
854,5138,1995-12,1817,0,15872.9,0
854,5138,1996-01,1817,0,15988.1,0
854,5138,1996-02,1817,0,16904.0,0
854,5138,1996-03,1817,0,19728.8,0
854,5138,1996-04,1817,0,19356.2,0
854,5138,1996-05,1817,0,17276.8,0
854,5138,1996-06,1817,0,23929.5,0
854,5138,1996-07,1817,0,25678.9,0
854,5138,1996-08,1817,0,23220.5,0
854,5138,1996-09,1817,0,25367.3,0
854,5138,1996-10,1817,0,24413.8,0
854,5138,1996-11,1817,0,21848.5,0
854,5138,1996-12,1817,0,24591.5,0
854,5138,1997-01,1817,0,16730.6,0
854,5138,1997-02,1817,0,18749.5,0
854,5138,1997-03,1817,0,19472.1,0
854,5138,1997-04,1817,0,18792.5,0
854,5138,1997-05,1817,0,15205.2,0
854,5138,1997-06,1817,0,24042.8,0
854,5138,1997-07,1817,0,24485.9,0
854,5138,1997-08,1817,0,20416.2,0
854,5138,1997-09,1817,0,21544.6,0
854,5138,1997-10,1817,0,18771.3,0
854,5138,1997-11,1817,0,15998.9,0
854,5138,1997-12,1817,0,19938.9,0
854,5138,1998-01,1817,0,16855.2,0
854,5138,1998-02,1817,0,21182.2,0
854,5138,1998-03,1817,0,25527.1,0
854,5138,1998-04,1817,0,14883.8,0
854,5138,1998-05,1817,0,19202.3,0
854,5138,1998-06,1817,0,28758.2,0
854,5138,1998-07,1817,0,32332.9,0
854,5138,1998-08,1817,0,28609.0,0
854,5138,1998-09,1817,0,32984.2,0
854,5138,1998-10,1817,0,33163.5,0
854,5138,1998-11,1817,0,37557.4,0
854,5138,1998-12,1817,0,44584.1,0
854,5138,1999-01,1817,0,44584.1,0
854,5138,1999-02,1817,0,44584.1,0
854,5138,1999-03,1817,0,44584.1,0
854,5138,1999-04,1817,0,44584.1,0
854,5138,1999-05,1817,0,44584.1,0
3629,5713,1995-06,2646,0,28740.3,0
3629,5713,1995-07,2646,0,24551.5,0
3629,5713,1995-08,2646,0,24563.4,0
3629,5713,1995-09,2646,0,25074.9,0
3629,5713,1995-10,2646,0,21683.2,0
3629,5713,1995-11,2646,0,24487.8,0
3629,5713,1995-12,2646,0,24684.5,0
3629,5713,1996-01,2646,0,20585.3,0
3629,5713,1996-02,2646,0,22282.5,0
3629,5713,1996-03,2646,0,24889.2,0
3629,5713,1996-04,2646,0,25106.9,0
3629,5713,1996-05,2646,0,27425.6,0
3629,5713,1996-06,2646,0,28788.2,0
3629,5713,1996-07,2646,0,25656.5,0
3629,5713,1996-08,2646,0,27387.5,0
3629,5713,1996-09,2646,0,29212.4,0
3629,5713,1996-10,2646,0,19864.0,0
3629,5713,1996-11,2646,0,24768.2,0
3629,5713,1996-12,2646,0,29832.4,0
3629,5713,1997-01,2646,0,21535.1,0
3629,5713,1997-02,2646,0,20424.9,0
3629,5713,1997-03,2646,0,26333.4,0
3629,5713,1997-04,2646,0,21812.7,0
3629,5713,1997-05,2646,0,23914.7,0
3629,5713,1997-06,2646,0,21349.3,0
3629,5713,1997-07,2646,0,21542.6,0
3629,5713,1997-08,2646,0,22539.2,0
3629,5713,1997-09,2646,0,25245.4,0
3629,5713,1997-10,2646,0,28064.5,0
3629,5713,1997-11,2646,0,29189.4,0
3629,5713,1997-12,2646,0,31660.5,0
3629,5713,1998-01,2646,0,21963.3,0
3629,5713,1998-02,2646,0,23564.0,0
3629,5713,1998-03,2646,0,28381.2,0
3629,5713,1998-04,2646,0,26296.4,0
3629,5713,1998-05,2646,0,25305.3,0
3629,5713,1998-06,2646,0,30162.0,0
3629,5713,1998-07,2646,0,19137.5,0
3629,5713,1998-08,2646,0,18422.0,0
3629,5713,1998-09,2646,0,18208.8,0
3629,5713,1998-10,2646,0,14594.2,0
3629,5713,1998-11,2646,0,16865.5,0
3629,5713,1998-12,2646,0,27106.9,0
3629,5713,1999-01,2646,0,27106.9,0
3629,5713,1999-02,2646,0,27106.9,0
3629,5713,1999-03,2646,0,27106.9,0
3629,5713,1999-04,2646,0,27106.9,0
3629,5713,1999-05,2646,0,27106.9,0
3629,5713,1999-06,2646,0,27106.9,0
3629,5713,1999-07,2646,0,27106.9,0
3629,5713,1999-08,2646,0,27106.9,0
3629,5713,1999-09,2646,0,27106.9,0
3629,5713,1999-10,2646,0,27106.9,0
3629,5713,1999-11,2646,0,27106.9,0
3629,5713,1999-12,2646,0,27106.9,0
3629,5713,2000-01,2646,0,27106.9,0
3629,5713,2000-02,2646,0,27106.9,0
3629,5713,2000-03,2646,0,27106.9,0
3629,5713,2000-04,2646,0,27106.9,0
3629,5713,2000-05,2646,0,27106.9,0
8377,6704,1995-06,6951,0,70415.6,0
8377,6704,1995-07,6951,0,60231.6,0
8377,6704,1995-08,6951,0,68755.7,0
8377,6704,1995-09,6951,0,34213.9,0
8377,6704,1995-10,6951,0,53936.0,0
8377,6704,1995-11,6951,0,92535.7,0
8377,6704,1995-12,6951,0,99679.7,0
8377,6704,1996-01,6951,0,15540.1,0
8377,6704,1996-02,6951,0,14348.6,0
8377,6704,1996-03,6951,0,16348.2,0
8377,6704,1996-04,6951,0,11422.7,0
8377,6704,1996-05,6951,0,23468.7,0
8377,6704,1996-06,6951,0,16222.1,0
8377,6704,1996-07,6951,0,13163.4,0
8377,6704,1996-08,6951,0,10368.6,0
8377,6704,1996-09,6951,0,10573.2,0
8377,6704,1996-10,6951,0,10843.3,0
8377,6704,1996-11,6951,0,12694.3,0
8377,6704,1996-12,6951,0,17351.4,0
8377,6704,1997-01,6951,0,14649.7,0
8377,6704,1997-02,6951,0,13781.1,0
8377,6704,1997-03,6951,0,14570.1,0
8377,6704,1997-04,6951,0,15015.1,0
8377,6704,1997-05,6951,0,12144.7,0
8377,6704,1997-06,6951,0,11828.8,0
8377,6704,1997-07,6951,0,11583.4,0
8377,6704,1997-08,6951,0,26408.2,0
8377,6704,1997-09,6951,0,32864.3,0
8377,6704,1997-10,6951,0,32482.0,0
8377,6704,1997-11,6951,0,34712.5,0
8377,6704,1997-12,6951,0,36534.4,0
8377,6704,1998-01,6951,0,32228.2,0
8377,6704,1998-02,6951,0,39230.7,0
8377,6704,1998-03,6951,0,36887.5,0
8377,6704,1998-04,6951,0,59618.2,0
8377,6704,1998-05,6951,0,41535.3,0
8377,6704,1998-06,6951,0,41579.1,0
8377,6704,1998-07,6951,0,55478.0,0
8377,6704,1998-08,6951,0,45439.7,0
8377,6704,1998-09,6951,0,61526.6,0
8377,6704,1998-10,6951,0,61339.1,0
8377,6704,1998-11,6951,0,60611.1,0
8377,6704,1998-12,6951,0,55336.6,0
8377,6704,1999-01,6951,0,55336.6,0
8377,6704,1999-02,6951,0,55336.6,0
8377,6704,1999-03,6951,0,55336.6,0
8377,6704,1999-04,6951,0,55336.6,0
8377,6704,1999-05,6951,0,55336.6,0
8377,6704,1999-06,6951,0,55336.6,0
8377,6704,1999-07,6951,0,55336.6,0
8377,6704,1999-08,6951,0,55336.6,0
8377,6704,1999-09,6951,0,55336.6,0
8377,6704,1999-10,6951,0,55336.6,0
8377,6704,1999-11,6951,0,55336.6,0
8377,6704,1999-12,6951,0,55336.6,0
8377,6704,2000-01,6951,0,55336.6,0
8377,6704,2000-02,6951,0,55336.6,0
8377,6704,2000-03,6951,0,55336.6,0
8377,6704,2000-04,6951,0,55336.6,0
8377,6704,2000-05,6951,0,55336.6,0
8377,6704,2000-06,6951,0,55336.6,0
7190,6474,1995-07,1056,0,21865.0,0
7190,6474,1995-08,1056,0,25689.3,0
7190,6474,1995-09,1056,0,23357.2,0
7190,6474,1995-10,1056,0,27187.9,0
7190,6474,1995-11,1056,0,28332.2,0
7190,6474,1995-12,1056,0,27610.5,0
7190,6474,1996-01,1056,0,23034.2,0
7190,6474,1996-02,1056,0,24361.0,0
7190,6474,1996-03,1056,0,28496.4,0
7190,6474,1996-04,1056,0,28144.0,0
7190,6474,1996-05,1056,0,24786.3,0
7190,6474,1996-06,1056,0,26071.7,0
7190,6474,1996-07,1056,0,22804.6,0
7190,6474,1996-08,1056,0,21681.5,0
7190,6474,1996-09,1056,0,18051.1,0
7190,6474,1996-10,1056,0,23663.4,0
7190,6474,1996-11,1056,0,25392.7,0
7190,6474,1996-12,1056,0,23092.9,0
7190,6474,1997-01,1056,0,20589.8,0
7190,6474,1997-02,1056,0,20502.6,0
7190,6474,1997-03,1056,0,17208.9,0
7190,6474,1997-04,1056,0,23919.8,0
7190,6474,1997-05,1056,0,25547.3,0
7190,6474,1997-06,1056,0,35135.3,0
7190,6474,1997-07,1056,0,35151.5,0
7190,6474,1997-08,1056,0,32217.8,0
7190,6474,1997-09,1056,0,33681.2,0
7190,6474,1997-10,1056,0,33847.6,0
7190,6474,1997-11,1056,0,36420.1,0
7190,6474,1997-12,1056,0,37168.2,0
7190,6474,1998-01,1056,0,26117.3,0
7190,6474,1998-02,1056,0,27354.1,0
7190,6474,1998-03,1056,0,27493.4,0
7190,6474,1998-04,1056,0,31943.8,0
7190,6474,1998-05,1056,0,30197.0,0
7190,6474,1998-06,1056,0,24742.4,0
7190,6474,1998-07,1056,0,23287.4,0
7190,6474,1998-08,1056,0,22351.4,0
7190,6474,1998-09,1056,0,22751.7,0
7190,6474,1998-10,1056,0,25580.3,0
7190,6474,1998-11,1056,0,25011.5,0
7190,6474,1998-12,1056,0,22731.3,0
7190,6474,1999-01,1056,0,22731.3,0
7190,6474,1999-02,1056,0,22731.3,0
7190,6474,1999-03,1056,0,22731.3,0
7190,6474,1999-04,1056,0,22731.3,0
7190,6474,1999-05,1056,0,22731.3,0
7190,6474,1999-06,1056,0,22731.3,0
7190,6474,1999-07,1056,0,22731.3,0
7190,6474,1999-08,1056,0,22731.3,0
7190,6474,1999-09,1056,0,22731.3,0
7190,6474,1999-10,1056,0,22731.3,0
7190,6474,1999-11,1056,0,22731.3,0
7190,6474,1999-12,1056,0,22731.3,0
7190,6474,2000-01,1056,0,22731.3,0
7190,6474,2000-02,1056,0,22731.3,0
7190,6474,2000-03,1056,0,22731.3,0
7190,6474,2000-04,1056,0,22731.3,0
7190,6474,2000-05,1056,0,22731.3,0
7190,6474,2000-06,1056,0,22731.3,0
8159,6676,1995-07,1241,0,31785.1,0
8159,6676,1995-08,1241,0,30768.4,0
8159,6676,1995-09,1241,0,25002.9,0
8159,6676,1995-10,1241,0,18000.7,0
8159,6676,1995-11,1241,0,20042.2,0
8159,6676,1995-12,1241,0,20292.5,0
8159,6676,1996-01,1241,0,26052.2,0
8159,6676,1996-02,1241,0,23997.4,0
8159,6676,1996-03,1241,0,28670.0,0
8159,6676,1996-04,1241,0,30856.2,0
8159,6676,1996-05,1241,0,32349.7,0
8159,6676,1996-06,1241,0,25664.3,0
8159,6676,1996-07,1241,0,28436.9,0
8159,6676,1996-08,1241,0,31224.1,0
8159,6676,1996-09,1241,0,31706.8,0
8159,6676,1996-10,1241,0,28720.7,0
8159,6676,1996-11,1241,0,31209.0,0
8159,6676,1996-12,1241,0,33150.1,0
8159,6676,1997-01,1241,0,33860.4,0
8159,6676,1997-02,1241,0,33474.2,0
8159,6676,1997-03,1241,0,29609.6,0
8159,6676,1997-04,1241,0,28760.4,0
8159,6676,1997-05,1241,0,30349.3,0
8159,6676,1997-06,1241,0,36612.0,0
9656,6965,1995-07,5814,0,17065.8,0
9656,6965,1995-08,5814,0,93679.5,0
9656,6965,1995-09,5814,0,39670.6,0
9656,6965,1995-10,5814,0,93751.1,0
9656,6965,1995-11,5814,0,95928.5,0
9656,6965,1995-12,5814,0,83700.5,0
9656,6965,1996-01,5814,0,30799.6,0
9656,6965,1996-02,5814,0,52660.9,0
9656,6965,1996-03,5814,0,72090.6,0
9656,6965,1996-04,5814,0,60628.0,0
9656,6965,1996-05,5814,0,41970.7,0
9656,6965,1996-06,5814,0,67032.1,0
9656,6965,1996-07,5814,0,50177.2,0
9656,6965,1996-08,5814,0,29570.5,0
9656,6965,1996-09,5814,0,56805.9,0
9656,6965,1996-10,5814,0,56533.2,0
9656,6965,1996-11,5814,0,34833.7,0
9656,6965,1996-12,5814,0,31587.9,0
9656,6965,1997-01,5814,0,58004.5,0
9656,6965,1997-02,5814,0,51481.9,0
9656,6965,1997-03,5814,0,58000.0,0
9656,6965,1997-04,5814,0,40428.8,0
9656,6965,1997-05,5814,0,92617.4,0
9656,6965,1997-06,5814,0,50238.5,0
8489,6725,1995-07,7370,0,33225.0,0
8489,6725,1995-08,7370,0,26308.9,0
8489,6725,1995-09,7370,0,27903.3,0
8489,6725,1995-10,7370,0,25874.0,0
8489,6725,1995-11,7370,0,24054.4,0
8489,6725,1995-12,7370,0,25239.9,0
8489,6725,1996-01,7370,0,22436.3,0
8489,6725,1996-02,7370,0,33343.7,0
8489,6725,1996-03,7370,0,25329.3,0
8489,6725,1996-04,7370,0,32319.7,0
8489,6725,1996-05,7370,0,29505.7,0
8489,6725,1996-06,7370,0,35216.4,0
8489,6725,1996-07,7370,0,34305.0,0
8489,6725,1996-08,7370,0,30691.5,0
8489,6725,1996-09,7370,0,37310.3,0
8489,6725,1996-10,7370,0,32064.4,0
8489,6725,1996-11,7370,0,38709.3,0
8489,6725,1996-12,7370,0,35635.7,0
8489,6725,1997-01,7370,0,27315.2,0
8489,6725,1997-02,7370,0,33784.3,0
8489,6725,1997-03,7370,0,40533.3,0
8489,6725,1997-04,7370,0,47253.6,0
8489,6725,1997-05,7370,0,49260.4,0
8489,6725,1997-06,7370,0,41591.4,0
8489,6725,1997-07,7370,0,27300.6,0
8489,6725,1997-08,7370,0,33769.6,0
8489,6725,1997-09,7370,0,40369.5,0
8489,6725,1997-10,7370,0,47215.3,0
8489,6725,1997-11,7370,0,53973.5,0
8489,6725,1997-12,7370,0,35485.6,0
8489,6725,1998-01,7370,0,31267.7,0
8489,6725,1998-02,7370,0,37741.6,0
8489,6725,1998-03,7370,0,44362.9,0
8489,6725,1998-04,7370,0,42585.0,0
8489,6725,1998-05,7370,0,49296.4,0
8489,6725,1998-06,7370,0,33129.0,0
10630,7166,1995-07,8260,0,28609.0,0
10630,7166,1995-08,8260,0,21002.4,0
10630,7166,1995-09,8260,0,24491.4,0
10630,7166,1995-10,8260,0,25247.6,0
10630,7166,1995-11,8260,0,22537.9,0
10630,7166,1995-12,8260,0,30209.6,0
10630,7166,1996-01,8260,0,17965.4,0
10630,7166,1996-02,8260,0,19135.5,0
10630,7166,1996-03,8260,0,23862.0,0
10630,7166,1996-04,8260,0,25278.8,0
10630,7166,1996-05,8260,0,29186.7,0
10630,7166,1996-06,8260,0,33295.2,0
10630,7166,1996-07,8260,0,31320.5,0
10630,7166,1996-08,8260,0,31343.0,0
10630,7166,1996-09,8260,0,26380.5,0
10630,7166,1996-10,8260,0,24921.7,0
10630,7166,1996-11,8260,0,27323.7,0
10630,7166,1996-12,8260,0,31043.7,0
10630,7166,1997-01,8260,0,13503.4,0
10630,7166,1997-02,8260,0,20619.6,0
10630,7166,1997-03,8260,0,21299.0,0
10630,7166,1997-04,8260,0,26292.6,0
10630,7166,1997-05,8260,0,29602.6,0
10630,7166,1997-06,8260,0,38224.3,0
10440,7138,1995-08,1000,0,21675.3,0
10440,7138,1995-09,1000,0,24922.3,0
10440,7138,1995-10,1000,0,28684.5,0
10440,7138,1995-11,1000,0,24517.9,0
10440,7138,1995-12,1000,0,22855.8,0
10440,7138,1996-01,1000,0,24126.2,0
10440,7138,1996-02,1000,0,24590.9,0
10440,7138,1996-03,1000,0,33369.4,0
10440,7138,1996-04,1000,0,33849.1,0
10440,7138,1996-05,1000,0,36140.0,0
10440,7138,1996-06,1000,0,35286.1,0
10440,7138,1996-07,1000,0,35877.6,0
10440,7138,1996-08,1000,0,38672.5,0
10440,7138,1996-09,1000,0,38351.1,0
10440,7138,1996-10,1000,0,37453.9,0
10440,7138,1996-11,1000,0,37353.3,0
10440,7138,1996-12,1000,0,41405.1,0
10440,7138,1997-01,1000,0,38693.3,0
10440,7138,1997-02,1000,0,42200.1,0
10440,7138,1997-03,1000,0,46021.9,0
10440,7138,1997-04,1000,0,45885.2,0
10440,7138,1997-05,1000,0,48221.1,0
10440,7138,1997-06,1000,0,32747.7,0
10440,7138,1997-07,1000,0,38132.1,0
10440,7138,1997-08,1000,0,40106.9,0
10440,7138,1997-09,1000,0,43858.4,0
10440,7138,1997-10,1000,0,45785.0,0
10440,7138,1997-11,1000,0,51725.1,0
10440,7138,1997-12,1000,0,57657.8,0
10440,7138,1998-01,1000,0,52774.7,0
10440,7138,1998-02,1000,0,56740.9,0
10440,7138,1998-03,1000,0,59622.0,0
10440,7138,1998-04,1000,0,59609.8,0
10440,7138,1998-05,1000,0,50865.2,0
10440,7138,1998-06,1000,0,50899.8,0
10440,7138,1998-07,1000,0,51493.8,0
10440,7138,1998-08,1000,0,51347.2,0
10440,7138,1998-09,1000,0,48895.2,0
10440,7138,1998-10,1000,0,44670.0,0
10440,7138,1998-11,1000,0,47199.8,0
10440,7138,1998-12,1000,0,48985.6,0
10440,7138,1999-01,1000,0,48985.6,0
10440,7138,1999-02,1000,0,48985.6,0
10440,7138,1999-03,1000,0,48985.6,0
10440,7138,1999-04,1000,0,48985.6,0
10440,7138,1999-05,1000,0,48985.6,0
10440,7138,1999-06,1000,0,48985.6,0
10440,7138,1999-07,1000,0,48985.6,0
10440,7138,1999-08,1000,0,48985.6,0
10440,7138,1999-09,1000,0,48985.6,0
10440,7138,1999-10,1000,0,48985.6,0
10440,7138,1999-11,1000,0,48985.6,0
10440,7138,1999-12,1000,0,48985.6,0
10440,7138,2000-01,1000,0,48985.6,0
10440,7138,2000-02,1000,0,48985.6,0
10440,7138,2000-03,1000,0,48985.6,0
10440,7138,2000-04,1000,0,48985.6,0
10440,7138,2000-05,1000,0,48985.6,0
10440,7138,2000-06,1000,0,48985.6,0
10440,7138,2000-07,1000,0,48985.6,0
4774,5970,1995-08,9689,0,23016.1,0
4774,5970,1995-09,9689,0,35199.6,0
4774,5970,1995-10,9689,0,38298.8,0
4774,5970,1995-11,9689,0,45334.1,0
4774,5970,1995-12,9689,0,56310.5,0
4774,5970,1996-01,9689,0,27136.4,0
4774,5970,1996-02,9689,0,34314.4,0
4774,5970,1996-03,9689,0,39420.9,0
4774,5970,1996-04,9689,0,40477.4,0
4774,5970,1996-05,9689,0,37640.4,0
4774,5970,1996-06,9689,0,49633.0,0
4774,5970,1996-07,9689,0,50292.8,0
4774,5970,1996-08,9689,0,49729.7,0
4774,5970,1996-09,9689,0,46858.6,0
4774,5970,1996-10,9689,0,41790.0,0
4774,5970,1996-11,9689,0,42729.3,0
4774,5970,1996-12,9689,0,41186.5,0
4774,5970,1997-01,9689,0,28935.4,0
4774,5970,1997-02,9689,0,38017.3,0
4774,5970,1997-03,9689,0,41136.7,0
4774,5970,1997-04,9689,0,42676.2,0
4774,5970,1997-05,9689,0,43209.6,0
4774,5970,1997-06,9689,0,42710.6,0
4774,5970,1997-07,9689,0,40049.5,0
4774,5970,1997-08,9689,0,43572.8,0
4774,5970,1997-09,9689,0,45595.9,0
4774,5970,1997-10,9689,0,47942.9,0
4774,5970,1997-11,9689,0,51093.6,0
4774,5970,1997-12,9689,0,51348.0,0
4774,5970,1998-01,9689,0,35762.9,0
4774,5970,1998-02,9689,0,36942.9,0
4774,5970,1998-03,9689,0,38184.3,0
4774,5970,1998-04,9689,0,44300.8,0
4774,5970,1998-05,9689,0,48140.8,0
4774,5970,1998-06,9689,0,39374.5,0
4774,5970,1998-07,9689,0,46016.5,0
4774,5970,1998-08,9689,0,49063.9,0
4774,5970,1998-09,9689,0,52030.8,0
4774,5970,1998-10,9689,0,56894.2,0
4774,5970,1998-11,9689,0,64086.9,0
4774,5970,1998-12,9689,0,81686.4,0
4774,5970,1999-01,9689,0,81686.4,0
4774,5970,1999-02,9689,0,81686.4,0
4774,5970,1999-03,9689,0,81686.4,0
4774,5970,1999-04,9689,0,81686.4,0
4774,5970,1999-05,9689,0,81686.4,0
4774,5970,1999-06,9689,0,81686.4,0
4774,5970,1999-07,9689,0,81686.4,0
5650,6157,1995-08,4108,0,60521.5,0
5650,6157,1995-09,4108,0,57977.7,0
5650,6157,1995-10,4108,0,59927.3,0
5650,6157,1995-11,4108,0,43620.6,0
5650,6157,1995-12,4108,0,48967.0,0
5650,6157,1996-01,4108,0,26520.7,0
5650,6157,1996-02,4108,0,35553.3,0
5650,6157,1996-03,4108,0,29607.3,0
5650,6157,1996-04,4108,0,22650.3,0
5650,6157,1996-05,4108,0,35799.3,0
5650,6157,1996-06,4108,0,57429.4,0
5650,6157,1996-07,4108,0,45435.8,0
5650,6157,1996-08,4108,0,36111.4,0
5650,6157,1996-09,4108,0,42197.0,0
5650,6157,1996-10,4108,0,43501.8,0
5650,6157,1996-11,4108,0,44587.6,0
5650,6157,1996-12,4108,0,53859.8,0
5650,6157,1997-01,4108,0,40474.4,0
5650,6157,1997-02,4108,0,33336.2,0
5650,6157,1997-03,4108,0,38528.1,0
5650,6157,1997-04,4108,0,44820.7,0
5650,6157,1997-05,4108,0,45745.4,0
5650,6157,1997-06,4108,0,53716.9,0
5650,6157,1997-07,4108,0,36414.7,0
5632,6153,1995-08,4760,0,38551.9,0
5632,6153,1995-09,4760,0,20888.7,0
5632,6153,1995-10,4760,0,17977.6,0
5632,6153,1995-11,4760,0,17260.3,0
5632,6153,1995-12,4760,0,54390.8,0
5632,6153,1996-01,4760,0,73092.5,0
5632,6153,1996-02,4760,0,95966.0,0
5632,6153,1996-03,4760,0,47633.9,0
5632,6153,1996-04,4760,0,101075.3,0
5632,6153,1996-05,4760,0,100139.2,0
5632,6153,1996-06,4760,0,28784.8,0
5632,6153,1996-07,4760,0,50592.3,0
5632,6153,1996-08,4760,0,42591.0,0
5632,6153,1996-09,4760,0,30645.9,0
5632,6153,1996-10,4760,0,79056.8,0
5632,6153,1996-11,4760,0,22488.9,0
5632,6153,1996-12,4760,0,86571.6,0
5632,6153,1997-01,4760,0,67910.4,0
5632,6153,1997-02,4760,0,104703.8,0
5632,6153,1997-03,4760,0,57019.9,0
5632,6153,1997-04,4760,0,86786.8,0
5632,6153,1997-05,4760,0,51992.1,0
5632,6153,1997-06,4760,0,56549.0,0
5632,6153,1997-07,4760,0,105686.0,0
5632,6153,1997-08,4760,0,72626.0,0
5632,6153,1997-09,4760,0,73389.5,0
5632,6153,1997-10,4760,0,90013.8,0
5632,6153,1997-11,4760,0,51849.3,0
5632,6153,1997-12,4760,0,44599.4,0
5632,6153,1998-01,4760,0,26835.0,0
5632,6153,1998-02,4760,0,57554.9,0
5632,6153,1998-03,4760,0,51515.9,0
5632,6153,1998-04,4760,0,31316.2,0
5632,6153,1998-05,4760,0,47233.0,0
5632,6153,1998-06,4760,0,19104.1,0
5632,6153,1998-07,4760,0,14390.1,0
5632,6153,1998-08,4760,0,40422.5,0
5632,6153,1998-09,4760,0,30106.5,0
5632,6153,1998-10,4760,0,18227.3,0
5632,6153,1998-11,4760,0,37147.2,0
5632,6153,1998-12,4760,0,48404.8,0
5632,6153,1999-01,4760,0,48404.8,0
5632,6153,1999-02,4760,0,48404.8,0
5632,6153,1999-03,4760,0,48404.8,0
5632,6153,1999-04,4760,0,48404.8,0
5632,6153,1999-05,4760,0,48404.8,0
5632,6153,1999-06,4760,0,48404.8,0
5632,6153,1999-07,4760,0,48404.8,0
5632,6153,1999-08,4760,0,48404.8,0
5632,6153,1999-09,4760,0,48404.8,0
5632,6153,1999-10,4760,0,48404.8,0
5632,6153,1999-11,4760,0,48404.8,0
5632,6153,1999-12,4760,0,48404.8,0
5632,6153,2000-01,4760,0,48404.8,0
5632,6153,2000-02,4760,0,48404.8,0
5632,6153,2000-03,4760,0,48404.8,0
5632,6153,2000-04,4760,0,48404.8,0
5632,6153,2000-05,4760,0,48404.8,0
5632,6153,2000-06,4760,0,48404.8,0
5632,6153,2000-07,4760,0,48404.8,0
3489,5693,1995-08,1837,0,48563.1,0
3489,5693,1995-09,1837,0,50954.4,0
3489,5693,1995-10,1837,0,49041.2,0
3489,5693,1995-11,1837,0,49087.8,0
3489,5693,1995-12,1837,0,52818.8,0
3489,5693,1996-01,1837,0,45961.0,0
3489,5693,1996-02,1837,0,48040.3,0
3489,5693,1996-03,1837,0,44749.4,0
3489,5693,1996-04,1837,0,43813.5,0
3489,5693,1996-05,1837,0,43676.3,0
3489,5693,1996-06,1837,0,26718.2,0
3489,5693,1996-07,1837,0,30625.6,0
3489,5693,1996-08,1837,0,33857.8,0
3489,5693,1996-09,1837,0,33702.8,0
3489,5693,1996-10,1837,0,32279.5,0
3489,5693,1996-11,1837,0,33116.8,0
3489,5693,1996-12,1837,0,35289.0,0
3489,5693,1997-01,1837,0,27742.6,0
3489,5693,1997-02,1837,0,36263.9,0
3489,5693,1997-03,1837,0,36536.4,0
3489,5693,1997-04,1837,0,38390.4,0
3489,5693,1997-05,1837,0,38810.0,0
3489,5693,1997-06,1837,0,40288.9,0
3489,5693,1997-07,1837,0,36781.7,0
3489,5693,1997-08,1837,0,35567.5,0
4580,5922,1995-09,1685,0,82297.8,0
4580,5922,1995-10,1685,0,83294.7,0
4580,5922,1995-11,1685,0,73265.0,0
4580,5922,1995-12,1685,0,40845.2,0
4580,5922,1996-01,1685,0,24369.8,0
4580,5922,1996-02,1685,0,22836.7,0
4580,5922,1996-03,1685,0,37211.3,0
4580,5922,1996-04,1685,0,31123.4,0
4580,5922,1996-05,1685,0,21666.8,0
4580,5922,1996-06,1685,0,20023.4,0
4580,5922,1996-07,1685,0,22681.9,0
